,domain,url,urlType,T_totalTweets,T_totalRetweets,T_totalLikes,T_totalReplies,T_span,T_countWeekDay,T_countWeekEnd,T_countMonday,T_countTuesday,T_countWednesday,T_countThursday,T_countFriday,T_countSaturday,T_countSunday,T_avgTimeBetweenTweets,T_avgTimeOfNextTweet,T_timeAbsBin1count0to6,T_timeAbsBin2count6to12,T_timeAbsBin3count12to18,T_timeAbsBin4count18to24,T_timeAbsBin5count24plus,T_avgTweetsPerUniqUser
127,consortiumnews.com,https://consortiumnews.com/2016/06/25/intel-vets-call-dissent-memo-on-syria-reckless/,Reliable,72,47,35,9,16988.35,24,48,10,6,0,7,1,22,26,239.2725352,1981.096479,7,0,0,0,65,1.161290323
128,consortiumnews.com,https://consortiumnews.com/2015/02/13/a-vague-war-declaration-on-isis/,Reliable,13,7,3,4,41.91666667,7,6,0,0,0,0,7,5,1,3.493055556,12.01388889,8,0,0,3,2,1
129,consortiumnews.com,https://consortiumnews.com/2016/04/11/yats-is-no-longer-the-guy/,Reliable,94,41,27,6,26494.63333,42,52,3,2,15,1,21,3,49,284.8885305,5142.304301,7,2,3,3,79,1.032967033
130,consortiumnews.com,https://consortiumnews.com/2016/04/11/behind-ukraines-leadership-shake-up/,Reliable,37,3,6,0,5646.4,33,4,0,0,1,1,31,0,4,156.8444444,4856.268519,1,0,0,1,35,1.027777778
131,consortiumnews.com,https://consortiumnews.com/2015/02/10/realists-warn-against-ukraine-escalation/,Reliable,37,22,6,7,15689.7,35,2,28,0,6,1,0,1,1,435.825,6474.731944,1,0,0,0,36,1.088235294
132,consortiumnews.com,https://consortiumnews.com/2015/02/13/pressuring-obama-toward-more-war/,Reliable,16,12,3,2,189.55,8,8,0,1,0,0,7,6,2,12.63666667,41.83888889,8,0,1,2,5,1
133,consortiumnews.com,https://consortiumnews.com/2016/04/26/from-brady-to-mh-17-power-defines-reality/,Reliable,55,27,14,2,4102.283333,51,4,0,44,3,2,2,2,2,75.96820988,1996.322222,1,0,0,0,54,1.018518519
134,consortiumnews.com,https://consortiumnews.com/2016/05/25/nfls-war-against-science-and-reason/,Reliable,25,8,8,0,5622.733333,23,2,1,1,8,10,3,1,1,234.2805556,3475.256944,1,0,0,0,24,1.041666667
135,consortiumnews.com,https://consortiumnews.com/2017/08/18/russia-gates-evidentiary-void/,Reliable,105,132,109,13,12855.68333,49,56,11,10,7,2,19,45,11,123.6123397,271.4092949,30,16,6,8,45,1.166666667
136,consortiumnews.com,https://consortiumnews.com/2017/08/10/new-cracks-in-russia-gate-foundation/,Reliable,85,102,88,10,19552.46667,47,38,7,5,32,0,3,3,35,232.7674603,2192.152976,3,0,0,5,77,1.133333333
137,consortiumnews.com,https://consortiumnews.com/2017/07/28/the-dawn-of-an-orwellian-future/,Reliable,175,372,304,36,15914.1,41,134,14,1,24,0,2,79,55,91.46034483,4416.650287,6,1,0,0,168,1.182432432
138,consortiumnews.com,https://consortiumnews.com/2015/05/02/climbing-into-bed-with-al-qaeda/,Reliable,66,41,17,3,34527.05,58,8,6,8,2,39,3,0,8,531.1853846,2857.859231,21,0,0,0,45,1.1
139,consortiumnews.com,https://consortiumnews.com/2017/08/19/steve-bannons-apocalyptic-unravelling-2/,Reliable,19,5,2,0,97.96666667,9,10,6,0,3,0,0,4,6,5.442592593,39.52222222,2,2,2,0,13,1.055555556
140,consortiumnews.com,https://consortiumnews.com/2017/08/10/hurtling-toward-fire-and-fury/,Reliable,40,19,18,2,7964.683333,21,19,0,2,12,0,7,0,19,204.2226496,6849.472222,1,0,0,0,39,1.142857143
141,consortiumnews.com,https://consortiumnews.com/2013/10/26/a-threat-to-nuke-tehran/,Reliable,7,8,4,6,18598.66667,7,0,0,1,0,6,0,0,0,3099.777778,5060.016667,5,0,0,0,2,2.333333333
142,consortiumnews.com,https://consortiumnews.com/2017/10/06/president-zigzag/,Reliable,38,22,23,5,3169.716667,21,17,13,0,0,7,1,17,0,85.66801802,612.7027027,15,2,0,0,21,1.151515152
143,consortiumnews.com,https://consortiumnews.com/2015/09/03/dangerous-redefinition-of-terrorism/,Reliable,55,16,6,5,5426.566667,50,5,29,7,4,9,1,4,1,100.4919753,1205.729321,29,0,0,0,26,1.018518519
144,consortiumnews.com,https://consortiumnews.com/2014/07/27/blaming-russia-as-flat-fact/,Reliable,2,0,0,0,2467.883333,1,1,0,0,0,1,0,1,0,2467.883333,2467.883333,1,0,0,0,1,1
145,consortiumnews.com,https://consortiumnews.com/2017/07/12/seeing-the-substance-in-trump-putin-meeting/,Reliable,13,15,13,0,3543.3,13,0,0,0,0,12,1,0,0,295.275,2084.895833,1,1,1,1,9,1
146,christianpost.com,https://www.christianpost.com/news/carl-lentz-and-abortion-dont-throw-him-under-the-bus-206055/,Reliable,5,6,10,3,727.1833333,2,3,2,0,0,0,0,3,0,181.7958333,362.9458333,3,0,0,0,2,1
147,consortiumnews.com,http://www.consortiumnews.com/2005/042805.html,Reliable,1,0,1,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
148,consortiumnews.com,http://www.consortiumnews.com/1999/c031199a.html,Reliable,1,1,1,1,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
149,consortiumnews.com,http://www.consortiumnews.com/2010/100910a.html,Reliable,1,2,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
150,consortiumnews.com,http://www.consortiumnews.com/2010/032810e.html,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
151,consortiumnews.com,http://www.consortiumnews.com/2009/102409b.html,Reliable,17,6,2,0,80445.31667,12,5,3,4,0,3,2,1,4,5027.832292,14983.15208,1,0,0,0,16,1.133333333
152,consortiumnews.com,http://www.consortiumnews.com/2011/021111.html,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
153,consortiumnews.com,http://www.consortiumnews.com/2011/020911a.html,Reliable,12,5,2,3,61873.11667,5,7,1,1,1,0,2,0,7,5624.828788,24302.77273,1,0,0,0,11,2.4
154,consortiumnews.com,https://www.consortiumnews.com/archive/moon.html,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
155,consortiumnews.com,http://www.consortiumnews.com/2007/051607.html,Reliable,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
156,consortiumnews.com,http://www.consortiumnews.com/archive/moon6.html,Reliable,1,1,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
157,consortiumnews.com,https://consortiumnews.com/2015/04/27/syrias-nightmarish-narrative/,Reliable,62,55,13,7,37724.93333,60,2,27,18,8,6,1,1,1,618.4415301,3579.415847,2,1,0,0,59,1.087719298
158,consortiumnews.com,https://consortiumnews.com/2013/07/21/gen-haydens-glass-house/,Reliable,1,1,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
159,christianpost.com,https://www.christianpost.com/author/napp-nazworth/,Reliable,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
160,christianpost.com,https://www.christianpost.com/news/florida-college-suspends-christian-student-who-challenged-muslim-prof-s-jesus-assertion-178733/,Reliable,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
161,christianpost.com,https://www.christianpost.com/news/gofundme-removes-christian-grandma-florist-barronelle-stutzmans-fundraising-page-2nd-christian-business-facing-ruin-removed-from-site-this-week-138391/,Reliable,2,5,3,0,5857.35,0,2,0,0,0,0,0,1,1,5857.35,5857.35,1,0,0,0,1,1
162,christianpost.com,https://www.christianpost.com/news/obamas-syria-speech-bumbling-incohernent-pundits-say-104300/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
163,christianpost.com,https://www.christianpost.com/news/muslim-radicals-attack-200-christians-indonesian-church-harass-priest-reading-bible-169273/,Reliable,1,0,1,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
164,christianpost.com,https://www.christianpost.com/news/ken-ham-says-trump-election-victory-proof-gods-in-control-171411/,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
165,christianpost.com,https://www.christianpost.com/news/christian-churches-demolished-indonesia-government-muslims-148063/,Reliable,2,2,2,0,1.416666667,0,2,0,0,0,0,0,2,0,1.416666667,1.416666667,2,0,0,0,0,1
166,consortiumnews.com,https://consortiumnews.com/2017/06/25/intel-behind-trumps-syria-attack-questioned/,Reliable,188,192,167,33,22355.55,147,41,68,31,22,18,8,3,38,119.5483957,4299.856239,1,0,0,0,187,1.093023256
167,christianpost.com,https://www.christianpost.com/news/atheists-eternity-hell-heaven-god-bible-sin-death-151253/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
168,christianpost.com,https://www.christianpost.com/news/4-characteristics-of-gospel-love-147124/,Reliable,2,2,0,0,-1,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1
169,christianpost.com,https://www.christianpost.com/news/christian-gap-democrats-republicans-widening-research-150831/,Reliable,2,1,2,0,0.1,2,0,0,0,0,0,2,0,0,0.1,0.1,2,0,0,0,0,2
170,christianpost.com,https://www.christianpost.com/news/megachurch-pastor-robert-jeffress-satan-delivered-islam-to-muhammad-following-islam-will-lead-you-to-hell-139026/,Reliable,1,1,0,2,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
171,christianpost.com,https://www.christianpost.com/news/religious-groups-fear-christian-purge-from-military-95057/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
172,christianpost.com,https://www.christianpost.com/news/pastor-saeed-shaken-as-iranian-authorities-execute-his-six-fellow-prisoners-135320/,Reliable,1,1,3,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
173,christianpost.com,https://www.christianpost.com/news/obama-funded-islamist-rebels-without-congressional-approval-creating-isis-benghazi4s-death-and-genocide-of-christians-127360/,Reliable,2,0,0,2,5159.3,2,0,1,0,1,0,0,0,0,5159.3,5159.3,1,0,0,0,1,1
174,christianpost.com,https://www.christianpost.com/news/do-liberals-really-despise-christianity-127764/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
175,christianpost.com,https://www.christianpost.com/news/who-are-the-evangelicals-supporting-donald-trump-143997/,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
176,christianpost.com,https://www.christianpost.com/news/6-interesting-facts-about-bernie-sanders-and-religion-140197/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
177,christianpost.com,https://www.christianpost.com/news/china-largest-christian-population-world-200-million-believers-despite-crackdown-166718/,Reliable,3,6,3,0,15065.85,1,2,0,0,0,1,0,1,1,7532.925,9986.008333,1,0,0,0,2,1
178,christianpost.com,https://www.christianpost.com/news/christian-family-gets-5-children-taken-away-by-govt-for-teaching-god-punishes-sin-151693/,Reliable,2,11,22,3,11.55,2,0,0,0,2,0,0,0,0,11.55,11.55,1,1,0,0,0,2
179,consortiumnews.com,https://consortiumnews.com/2017/06/15/clappers-unhinged-russia-bashing/,Reliable,41,42,56,15,12110.41667,28,13,6,3,0,0,19,8,5,302.7604167,754.8479167,5,4,4,5,23,1.108108108
180,consortiumnews.com,https://consortiumnews.com/2011/032511.html,Reliable,1,0,0,1,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
181,christianpost.com,https://www.christianpost.com/news/kirk-cameron-on-halloween-christians-should-have-the-biggest-party-on-the-block-128345/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
182,christianpost.com,https://www.christianpost.com/news/megachurch-pastor-confesses-to-protecting-child-molester-for-years-119877/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
183,consortiumnews.com,https://consortiumnews.com/2015/12/15/how-obscure-bureaucrats-cause-wars/,Reliable,82,61,27,8,33047.33333,76,6,2,39,20,8,7,4,2,407.9917695,1050.589712,35,9,0,3,35,1.171428571
184,consortiumnews.com,https://consortiumnews.com/2015/11/18/baiting-obama-to-shock-and-awe/,Reliable,30,5,2,0,259.4666667,29,1,0,0,25,2,2,0,1,8.947126437,12.27356322,26,0,0,1,3,1
185,consortiumnews.com,https://consortiumnews.com/2015/11/18/reform-judaisms-israeli-critique/,Reliable,32,4,1,0,42.85,32,0,0,0,0,28,4,0,0,1.382258065,5.256451613,28,0,0,0,4,1
186,consortiumnews.com,https://consortiumnews.com/2015/11/18/cia-whistleblower-kiriakou-honored/,Reliable,47,32,27,2,1771.833333,45,2,5,3,33,1,3,1,1,38.51811594,93.86086957,30,3,0,0,14,1.02173913
187,consortiumnews.com,https://consortiumnews.com/2015/11/19/how-russians-see-the-west-and-russia/,Reliable,60,30,15,3,17443.66667,50,10,1,0,1,31,17,7,3,295.6553672,334.6971751,30,3,4,4,19,1.090909091
188,consortiumnews.com,https://consortiumnews.com/2017/07/06/msm-still-living-in-propaganda-ville/,Reliable,220,442,640,46,15864,178,42,56,18,1,43,60,40,2,72.43835616,1310.710578,28,11,12,7,162,1.294117647
189,consortiumnews.com,https://consortiumnews.com/2017/07/02/pursuing-hard-truths-in-syria/,Reliable,62,152,132,17,23111.65,56,6,3,26,7,0,20,2,4,378.8795082,2657.92541,6,0,0,0,56,1.24
190,consortiumnews.com,https://consortiumnews.com/2017/07/06/the-democrats-russia-gate-obsession/,Reliable,36,89,79,9,4377.133333,34,2,3,0,7,5,19,2,0,125.0609524,996.6328571,6,1,0,0,29,1.161290323
191,consortiumnews.com,https://consortiumnews.com/2014/07/12/why-the-honduran-children-flee-north/,Reliable,11,8,63,5,38146.73333,8,3,1,3,0,2,2,3,0,3814.673333,17394.05167,1,0,0,0,10,1.1
192,consortiumnews.com,https://consortiumnews.com/2014/07/14/hillary-clintons-corporatist-party/,Reliable,10,2,0,0,10999.7,9,1,2,3,2,0,2,1,0,1222.188889,4843.97037,2,0,0,0,8,1.25
193,nutritionfacts.org,https://nutritionfacts.org/questions/the-health-benefits-of-moringa/,Reliable,3,0,0,0,0.05,3,0,0,3,0,0,0,0,0,0.025,0.041666667,3,0,0,0,0,1
194,consortiumnews.com,https://consortiumnews.com/2017/06/03/the-kissinger-backchannel-to-moscow/,Reliable,83,136,127,29,23749.61667,73,10,36,3,3,29,2,9,1,289.6294715,3141.378659,1,0,0,0,82,1.024691358
195,consortiumnews.com,https://consortiumnews.com/2013/05/28/doubting-obamas-resolve-to-do-right/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
196,consortiumnews.com,https://consortiumnews.com/2017/07/22/trumps-slide-into-endless-war-syndrome/,Reliable,26,29,31,3,98.23333333,10,16,4,5,1,0,0,11,5,3.929333333,36.49133333,3,4,5,1,13,1
197,consortiumnews.com,https://consortiumnews.com/2016/05/18/us-media-as-conduits-of-propaganda/,Reliable,57,32,20,4,21450.38333,49,8,3,3,5,23,15,7,1,383.0425595,732.6300595,5,5,13,7,27,1
198,consortiumnews.com,https://consortiumnews.com/2017/06/12/oliver-stone-reveals-a-vulnerable-putin/,Reliable,72,58,66,12,1748.25,70,2,1,44,12,10,3,2,0,24.62323944,69.72253521,14,13,9,8,28,1.028571429
199,consortiumnews.com,https://consortiumnews.com/2015/12/22/the-coming-saudi-crack-up/,Reliable,83,55,33,24,3131.816667,78,5,3,29,29,10,7,2,3,38.19288618,70.08353659,34,3,3,9,34,1.064102564
200,consortiumnews.com,http://www.consortiumnews.com/2011/030411b.html,Reliable,8,4,4,0,730.1333333,4,4,0,0,0,0,4,0,4,104.3047619,415.6785714,1,3,0,0,4,1
201,consortiumnews.com,https://consortiumnews.com/2014/08/09/the-very-un-christian-nagasaki-bomb/,Reliable,22,10,15,5,42990.71667,18,4,3,6,3,3,3,3,1,2047.176984,20863.33095,1,0,0,0,21,1.1
202,consortiumnews.com,https://consortiumnews.com/2014/08/09/the-mystery-of-the-nagasaki-bomb/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
203,consortiumnews.com,https://consortiumnews.com/2014/08/06/the-enduring-myth-of-hiroshima/,Reliable,3,0,1,3,12468.1,2,1,0,0,0,0,2,1,0,6234.05,8085.883333,1,0,0,0,2,1.5
204,consortiumnews.com,https://consortiumnews.com/2015/08/01/nuclear-wars-unlearned-lessons/,Reliable,34,7,3,0,1409.883333,30,4,0,0,0,30,0,0,4,42.72373737,130.7393939,28,2,0,0,4,1
205,consortiumnews.com,https://consortiumnews.com/2015/04/20/the-west-snubs-russia-over-v-e-day/,Reliable,45,49,19,3,4651.85,40,5,10,24,4,1,1,4,1,105.7238636,204.6204545,17,7,6,3,12,1.216216216
206,consortiumnews.com,https://consortiumnews.com/2012/12/01/explaining-the-unexplainable/,Reliable,4,7,5,1,4551.133333,3,1,1,0,1,1,0,1,0,1517.044444,1807.827778,1,0,0,0,3,4
207,consortiumnews.com,https://consortiumnews.com/2011/08/18/truth-still-a-casualty-at-dieppe/,Reliable,5,0,0,1,17517.95,3,2,0,1,0,1,1,1,1,4379.4875,7706.916667,1,0,0,0,4,1
208,consortiumnews.com,https://consortiumnews.com/2016/04/13/should-obama-visit-hiroshima/,Reliable,29,2,0,0,49.4,29,0,0,0,26,2,1,0,0,1.764285714,6.817261905,25,1,0,1,2,1.074074074
209,christianpost.com,https://www.christianpost.com/news/chick-fil-a-president-says-gods-judgment-coming-because-of-same-sex-marriage-78485/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
210,christianpost.com,https://www.christianpost.com/news/donald-trump-scam-evangelical-voters-back-away-cp-editorial-158813/,Reliable,5,3,11,1,1122.316667,5,0,1,0,1,0,3,0,0,280.5791667,463.6333333,3,0,0,0,2,2.5
211,christianpost.com,https://www.christianpost.com/news/planned-parenthood-caught-selling-aborted-baby-body-parts-in-secret-video-we-get-heart-lung-liver-141511/,Reliable,1,0,1,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
212,christianpost.com,https://www.christianpost.com/news/the-whole-purpose-of-planned-parenthood-is-to-eliminate-black-people-ben-carson-says-141753/,Reliable,1,1,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
213,christianpost.com,https://www.christianpost.com/news/planned-parenthood-employees-are-salesmen-for-abortion-says-former-clinic-director-122701/,Reliable,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
214,christianpost.com,https://www.christianpost.com/news/tim-keller-to-receive-princeton-seminary-award-but-some-alumni-are-unhappy-177464/,Reliable,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
215,christianpost.com,https://www.christianpost.com/news/nyc-mayor-bill-de-blasio-agrees-with-gov-cuomo-extreme-conservatives-not-welcome-in-ny-state-113330/,Reliable,2,1,1,0,9012.2,1,1,0,0,0,0,1,0,1,9012.2,9012.2,1,0,0,0,1,1
216,christianpost.com,https://www.christianpost.com/news/kim-davis-victory-religious-freedom-gay-marriage-case-165496/,Reliable,1,0,0,1,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
217,christianpost.com,https://www.christianpost.com/news/queering-john-wesley-177034/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
218,christianpost.com,https://www.christianpost.com/news/christ-churchs-message-of-inclusion-excludes-many-205081/,Reliable,3,5,5,0,1.566666667,0,3,0,0,0,0,0,3,0,0.783333333,0.916666667,3,0,0,0,0,1
219,christianpost.com,https://www.christianpost.com/news/we-are-messengers-darren-mulligan-on-overcoming-criticism-for-song-in-the-shack-interview-176900/,Reliable,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
220,christianpost.com,https://www.christianpost.com/news/tim-tebow-announces-opening-of-his-new-childrens-hospital-in-the-philippines-will-provide-service-to-poor-children-131396/,Reliable,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
221,christianpost.com,https://www.christianpost.com/news/turkey-bombs-christian-village-iraq-pretext-war-kurds-pkk-155345/,Reliable,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
222,christianpost.com,https://www.christianpost.com/news/turkey-seizes-6-christian-churches-including-1700-y-o-historic-church-in-expropriation-order-162087/,Reliable,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
223,christianpost.com,https://www.christianpost.com/news/forensic-science-reveals-most-real-face-of-jesus-ever-152490/,Reliable,2,2,2,2,422.65,2,0,1,0,0,0,1,0,0,422.65,422.65,1,0,0,0,1,1
224,christianpost.com,https://www.christianpost.com/news/christian-soccer-player-jaelene-hinkle-withdraws-from-friendlies-as-us-team-is-set-to-wear-gay-pride-jerseys-186852/,Reliable,5,3,3,2,13719.08333,3,2,1,1,0,1,0,0,2,3429.770833,10138.76667,1,0,0,0,4,1
225,consortiumnews.com,https://consortiumnews.com/2016/06/05/did-clintons-emails-expose-cia-agents/,Reliable,82,84,73,16,25172.61667,76,6,38,4,13,7,14,4,2,310.7730453,4583.617284,1,0,0,0,81,1.261538462
226,consortiumnews.com,https://consortiumnews.com/2015/12/19/political-carnival-pays-off-for-tv/,Reliable,27,1,1,0,26.55,0,27,0,0,0,0,0,22,5,1.021153846,4.471794872,22,0,2,0,3,1.038461538
227,consortiumnews.com,https://consortiumnews.com/2012/02/15/standing-up-to-war-and-hillary-clinton/,Reliable,2,0,0,0,4090.483333,2,0,0,1,0,0,1,0,0,4090.483333,4090.483333,1,0,0,0,1,1
228,consortiumnews.com,https://consortiumnews.com/2015/12/05/pbs-joins-the-msms-syria-russia-bias/,Reliable,91,21,7,1,30456.63333,74,17,6,37,11,7,13,7,10,338.407037,12101.62741,28,2,0,0,61,1.596491228
229,consortiumnews.com,https://consortiumnews.com/2015/02/27/needed-leaders-like-jfk-and-khrushchev/,Reliable,19,14,7,1,5846.25,11,8,0,4,1,2,4,8,0,324.7916667,1838.068519,1,0,0,0,18,1
230,consortiumnews.com,https://consortiumnews.com/2016/06/05/mh-17-probe-relies-on-ukraine-for-evidence/,Reliable,37,34,26,20,28734.76667,28,9,14,2,7,5,0,3,6,798.187963,7729.650463,1,0,0,0,36,1.193548387
231,consortiumnews.com,https://consortiumnews.com/2013/03/08/mother-of-the-sit-down-strike-2/,Reliable,2,0,0,0,5919.066667,2,0,0,0,1,1,0,0,0,5919.066667,5919.066667,1,0,0,0,1,2
232,consortiumnews.com,https://consortiumnews.com/2016/10/05/new-group-think-for-war-with-syriarussia/,Reliable,104,76,62,11,9208.05,74,30,3,24,6,6,35,10,20,89.39854369,1812.272816,21,0,0,0,83,1.083333333
233,consortiumnews.com,https://consortiumnews.com/2016/10/05/a-vice-presidential-debate-to-forget/,Reliable,6,1,1,0,1461.8,5,1,0,0,1,0,4,0,1,292.36,442.6733333,3,0,1,0,2,1
234,consortiumnews.com,https://consortiumnews.com/2016/03/07/a-campaign-sinking-to-new-lows/,Reliable,23,1,1,0,1487.833333,20,3,0,0,20,0,0,2,1,67.62878788,793.7287879,1,0,0,0,22,1
235,consortiumnews.com,https://consortiumnews.com/2012/02/22/americans-abandon-international-law/,Reliable,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
236,consortiumnews.com,https://consortiumnews.com/2015/03/25/journalists-who-hate-whistleblowers/,Reliable,50,65,41,6,14062.31667,42,8,7,2,13,11,9,3,5,286.9860544,332.2108844,13,4,2,0,31,1.041666667
237,consortiumnews.com,https://consortiumnews.com/2014/02/21/standing-up-to-war-and-hillary-clinton-2/,Reliable,5,26,14,1,18943.78333,4,1,0,1,0,0,3,0,1,4735.945833,10394.35833,1,0,0,0,4,1.25
238,consortiumnews.com,https://consortiumnews.com/2016/02/05/giving-peace-very-little-chance/,Reliable,72,8,11,3,5137.05,59,13,37,1,0,16,5,11,2,72.3528169,797.8359155,31,6,0,0,35,1.180327869
239,consortiumnews.com,https://consortiumnews.com/2016/02/05/how-fox-news-undercut-trump/,Reliable,32,5,1,0,3680.2,31,1,28,0,0,3,0,0,1,118.716129,191.7516129,27,1,0,0,4,1
240,consortiumnews.com,https://consortiumnews.com/2015/08/11/gauging-the-violent-fox-effect/,Reliable,60,26,16,1,2820.383333,16,44,0,9,0,5,2,0,44,47.80310734,1932.678531,1,0,2,1,56,1.034482759
241,consortiumnews.com,https://consortiumnews.com/2015/08/12/congress-test-of-allegiance-us-or-israel/,Reliable,80,36,16,7,35488.68333,68,12,5,42,1,14,6,7,5,449.2238397,4632.105063,5,1,5,2,67,1.212121212
