,domain,url,urlType,M_dollar,M_dblApostrophe,M_comma,M_-LRB-,M_-RRB-,M_dot,M_colon,M_ADD,M_AFX,M_CC,M_CD,M_DT,M_EX,M_FW,M_HYPH,M_IN,M_JJ,M_JJR,M_JJS,M_LS,M_MD,M_NFP,M_NN,M_NNP,M_NNPS,M_NNS,M_PDT,M_POS,M_PRP,M_PRP$,M_RB,M_RBR,M_RBS,M_RP,M_SYM,M_TO,M_UH,M_VB,M_VBD,M_VBG,M_VBN,M_VBP,M_VBZ,M_WDT,M_WP,M_WP$,M_WRB,M_XX,M__SP,M_dblSpecialApostrophe
9405,threepercenternation.com,http://threepercenternation.com/2016/09/jbs-usa-victory/,Fake,-1,-1,3,-1,-1,8,1,-1,-1,-1,4,1,-1,-1,-1,1,12,-1,1,-1,-1,-1,23,29,2,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,13,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
9406,threepercenternation.com,http://threepercenternation.com/2014/10/terrorists-among-us/,Fake,-1,-1,10,-1,-1,9,2,-1,-1,-1,2,1,-1,-1,5,2,18,-1,-1,-1,1,-1,39,19,1,15,-1,-1,1,-1,5,-1,-1,-1,-1,-1,-1,6,14,14,3,2,2,-1,-1,-1,-1,-1,-1,-1
9407,threepercenternation.com,http://threepercenternation.com/2017/01/canadian-muslims-say-little-girls-are-fair-game-at-age-nine-video/,Fake,-1,-1,-1,1,1,6,-1,-1,-1,-1,3,1,-1,1,-1,-1,4,-1,-1,-1,3,-1,7,5,2,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,4,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
9408,threepercenternation.com,http://threepercenternation.com/2016/11/betrayal-petraeus-joins-hillary/,Fake,-1,-1,6,-1,-1,6,2,-1,-1,-1,3,2,-1,-1,-1,1,9,-1,-1,-1,1,-1,15,9,2,7,-1,-1,1,-1,7,-1,-1,-1,1,-1,-1,4,3,4,1,3,5,-1,-1,-1,-1,-1,-1,-1
9409,threepercenternation.com,http://threepercenternation.com/2016/11/shocking-kaepernick-fails/,Fake,-1,-1,25,-1,-1,15,2,-1,-1,-1,8,-1,-1,-1,2,-1,33,1,-1,-1,5,-1,67,27,4,27,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,9,19,9,4,3,6,-1,-1,1,-1,-1,-1,-1
9410,threepercenternation.com,http://threepercenternation.com/2016/11/hamilton-cast-harassed-vp/,Fake,-1,-1,5,1,1,10,1,-1,-1,-1,2,-1,-1,-1,1,2,14,-1,-1,-1,1,-1,28,16,-1,9,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,3,9,4,5,2,4,-1,-1,-1,-1,-1,-1,-1
9411,threepercenternation.com,http://threepercenternation.com/2016/12/muslim-listens-as-eric-trump/,Fake,-1,-1,8,-1,-1,8,1,-1,-1,-1,-1,1,-1,-1,2,1,10,-1,-1,-1,1,-1,36,18,2,4,-1,-1,-1,-1,9,-1,1,-1,1,-1,-1,4,10,4,3,3,4,-1,-1,-1,-1,-1,-1,-1
9412,threepercenternation.com,http://threepercenternation.com/2016/11/former-muslim-sharia-law-is/,Fake,-1,-1,30,2,2,41,5,-1,1,1,1,3,-1,-1,4,5,44,1,2,-1,3,-1,95,44,10,35,-1,-1,6,1,23,-1,-1,-1,-1,-1,1,23,22,16,8,17,16,-1,-1,-1,-1,-1,-1,-1
9413,threepercenternation.com,http://threepercenternation.com/2016/12/big-government-close/,Fake,8,-1,53,3,3,37,1,-1,-1,3,12,4,-1,2,9,5,66,-1,-1,-1,6,1,116,49,4,55,-1,-1,1,-1,32,-1,-1,1,1,-1,2,28,17,25,8,16,15,-1,-1,-1,-1,-1,-1,-1
9414,threepercenternation.com,http://threepercenternation.com/2016/12/liberals-hate-this/,Fake,-1,-1,4,2,2,8,-1,-1,-1,1,2,-1,-1,-1,2,-1,8,-1,-1,-1,1,-1,22,14,1,3,-1,-1,-1,-1,6,-1,-1,1,1,-1,-1,9,-1,4,4,3,4,-1,-1,-1,-1,-1,-1,-1
9415,threepercenternation.com,http://threepercenternation.com/2016/12/muslim-student-challenges-jewish/,Fake,-1,-1,18,3,3,21,-1,-1,1,1,4,1,-1,-1,1,2,18,-1,-1,-1,3,-1,49,41,2,20,-1,-1,4,-1,11,-1,-1,1,-1,-1,-1,6,11,5,1,5,8,-1,-1,-1,-1,-1,-1,-1
9416,threepercenternation.com,http://threepercenternation.com/2016/12/video-cheater-gets-nasty/,Fake,-1,-1,6,1,1,9,-1,-1,-1,-1,-1,1,-1,-1,-1,4,10,-1,-1,-1,-1,-1,37,7,-1,4,-1,-1,-1,-1,11,-1,-1,1,-1,-1,-1,5,5,6,3,6,2,-1,-1,-1,-1,-1,-1,-1
9417,threepercenternation.com,http://threepercenternation.com/2017/01/man-who-raped-and-murdered-a-3-year-old/,Fake,-1,-1,20,-1,-1,25,2,-1,-1,-1,6,2,-1,1,5,7,30,-1,1,-1,4,-1,72,39,1,25,-1,-1,1,-1,17,-1,1,1,-1,-1,-1,12,27,10,10,10,7,-1,-1,-1,-1,-1,-1,-1
9418,threepercenternation.com,http://threepercenternation.com/2016/12/watch-cop-refusing-to-arrest/,Fake,-1,-1,36,2,2,33,-1,-1,-1,-1,5,2,-1,1,9,4,34,2,-1,-1,2,1,121,28,1,29,-1,-1,4,-1,17,-1,-1,-1,2,-1,2,14,21,26,12,8,6,-1,-1,1,-1,-1,-1,-1
9419,threepercenternation.com,http://threepercenternation.com/2016/12/court-rules-police-can-shoot/,Fake,-1,-1,4,-1,-1,6,2,-1,-1,-1,4,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,18,2,1,12,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,3,7,5,1,3,1,-1,-1,-1,-1,-1,-1,-1
9420,threepercenternation.com,http://threepercenternation.com/2017/01/dylann-roof-theres-nothing-wrong-with-me/,Fake,-1,-1,16,-1,-1,8,2,-1,-1,-1,3,5,2,1,-1,1,11,-1,-1,-1,2,-1,28,18,-1,11,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,2,8,11,4,2,3,4,-1,-1,-1,-1,-1,-1,-1
9421,threepercenternation.com,http://threepercenternation.com/2016/12/police-kidnap-6-year-old-boy/,Fake,-1,-1,65,-1,-1,52,-1,-1,-1,-1,18,3,-1,3,9,8,57,3,1,-1,8,2,193,96,2,64,-1,-1,2,-1,34,-1,2,2,2,1,1,25,51,28,20,14,8,-1,-1,-1,-1,-1,-1,-1
9422,threepercenternation.com,http://threepercenternation.com/2017/01/newly-released-video-shows-cops-shoot-armed-gunman-graphic-video/,Fake,-1,-1,8,1,1,9,2,-1,-1,-1,7,-1,-1,-1,1,3,9,-1,-1,-1,-1,-1,36,14,1,10,-1,-1,2,-1,5,-1,1,-1,-1,-1,-1,2,18,7,4,1,3,-1,-1,-1,-1,-1,-1,-1
9423,thefreepatriot.org,http://thefreepatriot.org/muslims-gang-rape-14-year-old-girl-what-leftist-judge-gives-them-is-infuriating/,Fake,-1,-1,41,1,1,27,1,-1,-1,-1,19,3,-1,1,4,4,46,1,-1,-1,3,-1,96,35,4,30,-1,-1,2,-1,18,1,-1,-1,1,-1,-1,9,22,17,12,15,6,-1,-1,-1,-1,-1,-1,-1
9424,thefreepatriot.org,http://thefreepatriot.org/breaking-wikileaks-just-dropped-a-bombshell-on-hillary-and-media-is-silent/,Fake,-1,-1,13,1,1,12,2,-1,-1,-1,1,2,-1,1,1,4,13,-1,-1,-1,-1,-1,30,46,2,15,-1,-1,3,-1,5,-1,-1,2,1,-1,-1,9,17,7,4,5,6,-1,-1,-1,-1,-1,-1,-1
9425,threepercenternation.com,http://threepercenternation.com/2015/07/redskins-lose-major-battle/,Fake,-1,-1,9,-1,-1,10,2,-1,-1,-1,3,-1,-1,1,1,2,15,-1,-1,-1,-1,-1,35,27,8,12,-1,-1,2,-1,7,1,-1,-1,-1,-1,-1,2,9,6,4,3,2,-1,-1,-1,-1,-1,-1,-1
9426,threepercenternation.com,http://threepercenternation.com/2016/12/judge-tells-faithless-electors/,Fake,-1,-1,4,-1,-1,5,1,-1,-1,-1,-1,1,-1,-1,-1,2,4,-1,-1,-1,3,-1,15,13,1,3,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,5,1,2,-1,4,1,-1,-1,-1,-1,-1,-1,-1
9427,threepercenternation.com,http://threepercenternation.com/2016/12/new-development-all-10-election-hacks/,Fake,-1,-1,19,3,3,9,1,-1,-1,-1,5,-1,-1,-1,1,1,15,-1,1,-1,1,-1,32,33,1,7,-1,-1,1,-1,9,-1,-1,-1,-1,-1,-1,2,14,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1
9428,threepercenternation.com,http://threepercenternation.com/2016/12/liberals-blame-trump-and-christians/,Fake,-1,1,17,1,1,12,-1,1,-1,-1,4,-1,-1,1,5,4,13,-1,-1,-1,2,-1,33,43,3,7,-1,-1,2,-1,5,-1,-1,1,-1,-1,1,7,7,5,2,5,3,-1,-1,-1,-1,-1,-1,1
9429,threepercenternation.com,http://threepercenternation.com/2016/12/prof-calling-trump-win/,Fake,-1,-1,9,-1,-1,14,1,-1,-1,-1,1,2,-1,-1,-1,1,13,-1,-1,-1,2,-1,29,45,1,11,-1,-1,3,-1,9,-1,-1,-1,1,-1,-1,9,12,6,4,5,3,-1,-1,-1,-1,-1,-1,-1
9430,thefreepatriot.org,http://thefreepatriot.org/how-to-keep-vehicle-safe-from-emp/,Fake,-1,-1,69,12,12,52,5,-1,-1,1,10,-1,-1,3,15,8,73,3,-1,-1,13,3,213,119,6,67,-1,-1,4,-1,39,-1,-1,1,1,-1,3,32,15,23,25,18,10,-1,-1,-1,-1,-1,-1,-1
9431,threepercenternation.com,http://threepercenternation.com/2016/08/julian-assange-on-trump/,Fake,-1,-1,18,-1,-1,10,1,-1,-1,-1,3,2,-1,-1,-1,3,18,1,-1,-1,2,-1,39,31,2,11,-1,-1,3,-1,14,-1,-1,-1,-1,-1,-1,7,6,6,2,5,9,-1,-1,-1,-1,-1,-1,-1
9432,threepercenternation.com,http://threepercenternation.com/2016/11/patriot-insider/,Fake,-1,-1,4,-1,-1,6,1,-1,-1,-1,2,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,10,12,2,1,-1,-1,1,-1,3,-1,-1,-1,-1,-1,-1,4,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
9433,threepercenternation.com,http://threepercenternation.com/2016/10/confirmed/,Fake,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,8,9,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
9434,threepercenternation.com,http://threepercenternation.com/2016/12/nyc-rockette-embarrassed/,Fake,1,-1,11,-1,-1,12,-1,-1,-1,-1,2,1,-1,-1,1,1,17,-1,-1,-1,-1,-1,37,21,3,6,-1,-1,1,-1,9,-1,1,-1,1,-1,2,6,11,6,3,4,5,-1,-1,-1,-1,-1,-1,-1
9435,threepercenternation.com,http://threepercenternation.com/2016/11/assange-writes-introduction/,Fake,2,-1,9,-1,-1,11,3,-1,-1,-1,4,-1,-1,-1,1,1,13,-1,2,-1,2,-1,24,30,2,9,-1,-1,1,-1,3,-1,-1,-1,1,-1,-1,3,3,7,8,2,4,-1,-1,-1,-1,-1,-1,-1
9436,threepercenternation.com,http://threepercenternation.com/2016/10/game/,Fake,-1,-1,1,-1,-1,4,1,-1,-1,1,2,-1,-1,-1,-1,2,6,-1,-1,-1,-1,-1,5,6,-1,4,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,2,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1
9437,threepercenternation.com,http://threepercenternation.com/2015/06/anti-islam-organizer-going-into-hiding/,Fake,-1,-1,9,1,1,5,2,-1,-1,-1,-1,-1,-1,1,2,3,10,-1,-1,-1,1,-1,18,20,-1,9,-1,-1,2,-1,1,-1,-1,-1,-1,-1,-1,7,6,6,2,2,1,-1,-1,-1,-1,-1,-1,-1
9438,threepercenternation.com,http://threepercenternation.com/2016/07/hillarys-covert-terrifying-uranium-cash-deal-helped-both-russia-and-the-clinton-foundation/,Fake,-1,-1,15,-1,-1,10,2,-1,-1,-1,6,-1,-1,-1,2,5,23,1,2,-1,2,-1,45,41,4,13,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,3,11,4,5,-1,3,-1,-1,-1,-1,-1,-1,-1
9439,threepercenternation.com,http://threepercenternation.com/2016/09/obama-cede-us-freedoms/,Fake,-1,-1,5,-1,-1,8,1,-1,-1,-1,1,1,-1,-1,-1,2,9,-1,-1,-1,1,-1,18,11,-1,10,-1,-1,2,-1,3,-1,-1,-1,-1,-1,-1,8,3,6,2,1,2,-1,-1,-1,-1,-1,-1,-1
9440,threepercenternation.com,http://threepercenternation.com/2015/01/video-bill-maher-on-islam-when-theres-this-many-bad-apples-the-orchards-rotten/,Fake,-1,-1,24,2,2,19,9,-1,-1,-1,3,4,3,-1,-1,7,27,1,-1,-1,2,3,45,54,3,17,-1,-1,2,-1,11,-1,-1,1,-1,-1,1,11,22,6,1,5,5,-1,-1,-1,1,1,-1,-1
9441,thefreepatriot.org,http://thefreepatriot.org/media-thrilled-at-muslims-election-win-then-sick-when-her-dirty-secret-leaks/,Fake,2,-1,27,1,1,16,2,-1,-1,-1,7,1,-1,-1,3,3,26,-1,-1,-1,3,-1,63,40,1,22,-1,-1,2,-1,21,-1,-1,-1,1,-1,1,6,14,8,4,3,5,-1,-1,-1,-1,-1,-1,-1
9442,thefreepatriot.org,http://thefreepatriot.org/his-mom-ignored-his-temper-tantrum-but-she-couldnt-ignore-him-when-he-exposed-her/,Fake,-1,-1,3,1,1,5,1,-1,-1,-1,1,1,2,-1,-1,1,8,-1,1,-1,2,-1,21,11,1,3,-1,-1,1,-1,4,-1,-1,-1,1,-1,-1,3,2,1,2,-1,5,-1,-1,-1,-1,-1,-1,-1
9443,threepercenternation.com,http://threepercenternation.com/2016/07/watch-wikileaks-exposed-hillary-video-from-anonymous-will-ruin-her/,Fake,-1,-1,5,1,1,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,1,-1,-1,-1,-1,11,17,2,6,-1,-1,1,-1,3,-1,-1,1,-1,-1,-1,-1,2,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1
9444,threepercenternation.com,http://threepercenternation.com/2016/07/george-soros-top-10-reasons-he-is-the-most-destructive-leftist-the-us-must-face/,Fake,4,-1,26,2,2,26,11,-1,-1,-1,17,-1,-1,-1,7,2,46,1,-1,3,4,-1,73,112,3,31,-1,-1,1,-1,6,-1,-1,-1,-1,-1,-1,10,12,14,5,2,9,-1,1,-1,-1,-1,-1,-1
9445,threepercenternation.com,http://threepercenternation.com/2016/07/george-soros-rises-again-first-he-funded-riots-now-he-is-funding-hillary/,Fake,12,-1,20,3,3,13,2,-1,-1,-1,14,-1,-1,-1,6,2,40,-1,-1,-1,-1,-1,47,54,-1,27,-1,1,1,-1,16,-1,-1,1,-1,-1,-1,6,18,8,7,8,6,-1,-1,-1,-1,-1,-1,-1
9446,threepercenternation.com,http://threepercenternation.com/2016/08/hillary-footage-from-2008/,Fake,-1,-1,15,-1,-1,12,3,-1,-1,-1,3,1,-1,-1,-1,-1,10,-1,1,-1,4,-1,23,23,-1,8,-1,-1,3,-1,14,-1,-1,-1,-1,-1,1,6,4,7,4,-1,8,-1,-1,-1,-1,-1,-1,-1
9447,threepercenternation.com,http://threepercenternation.com/2014/12/blacklivesmatter-anonymous-calls-for-millions-to-march-in-protest-of-police-brutality/,Fake,1,-1,11,-1,-1,9,1,-1,-1,-1,2,1,-1,-1,4,6,14,-1,-1,-1,2,-1,39,27,3,8,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,5,4,5,3,3,-1,-1,-1,-1,-1,-1,-1
9448,threepercenternation.com,http://threepercenternation.com/2016/10/shocking-new-evidence/,Fake,-1,-1,4,1,1,8,1,-1,-1,-1,2,-1,-1,-1,-1,1,3,-1,1,-1,1,-1,15,26,1,6,-1,-1,1,-1,3,-1,-1,-1,1,-1,-1,4,4,3,3,3,2,-1,-1,-1,-1,-1,-1,-1
9449,threepercenternation.com,http://threepercenternation.com/2016/10/hillarys-email-scandal/,Fake,-1,-1,9,-1,-1,10,2,-1,-1,-1,5,1,-1,-1,1,3,12,5,-1,-1,-1,-1,40,40,-1,14,-1,-1,1,-1,10,-1,-1,-1,-1,-1,-1,1,11,3,4,8,3,-1,-1,-1,-1,-1,-1,-1
9450,threepercenternation.com,http://threepercenternation.com/2016/12/obama-makes-plans-to-punish-russia/,Fake,-1,-1,107,2,2,50,2,-1,-1,1,12,3,-1,-1,8,12,138,2,-1,-1,11,2,226,185,8,90,-1,-1,-1,-1,77,1,-1,-1,1,-1,1,30,52,48,29,28,26,-1,1,-1,-1,-1,-1,-1
9451,threepercenternation.com,http://threepercenternation.com/2016/12/i-want-barack-to-die-of-mad-cow-disease/,Fake,-1,-1,21,1,1,18,4,-1,-1,-1,7,1,-1,-1,4,2,33,-1,2,-1,3,-1,51,70,1,13,-1,-1,5,-1,14,-1,-1,-1,-1,-1,5,12,22,6,10,7,9,-1,-1,-1,-1,-1,-1,-1
9452,threepercenternation.com,http://threepercenternation.com/2016/12/popular-restaurant-bans-trump/,Fake,-1,-1,20,2,2,32,2,-1,-1,1,4,5,-1,-1,4,2,29,-1,-1,-1,7,-1,51,37,4,25,-1,-1,3,-1,31,-1,-1,1,-1,-1,1,22,23,8,6,6,7,-1,-1,-1,-1,-1,-1,-1
9453,threepercenternation.com,http://threepercenternation.com/2016/12/umd-millinial-snowflakes-demand/,Fake,-1,-1,17,1,1,14,1,-1,-1,-1,4,-1,-1,1,-1,1,33,1,-1,-1,1,-1,61,40,6,38,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,1,8,15,13,2,13,5,-1,-1,-1,-1,-1,-1,-1
9454,thefreepatriot.org,http://thefreepatriot.org/deadly-louisiana-flood-coverup-16-startling-truths/,Fake,2,-1,33,2,2,46,7,-1,-1,3,44,3,-1,-1,2,8,56,1,2,6,-1,-1,112,68,5,79,-1,-1,-1,-1,23,1,1,-1,2,-1,-1,5,25,21,15,6,4,-1,-1,-1,-1,-1,-1,-1
9455,threepercenternation.com,http://threepercenternation.com/2016/12/gun-control-works/,Fake,-1,-1,7,-1,-1,11,2,-1,-1,-1,3,2,-1,-1,-1,-1,7,1,1,-1,2,-1,22,25,1,18,-1,-1,3,-1,11,-1,-1,-1,-1,-1,-1,7,7,9,1,5,7,-1,-1,-1,-1,-1,-1,-1
9456,threepercenternation.com,http://threepercenternation.com/2016/11/wikileaks-hillary-campaign/,Fake,-1,-1,5,-1,-1,11,2,-1,-1,-1,-1,-1,-1,-1,-1,1,9,-1,1,-1,1,-1,18,10,2,5,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,1,9,4,-1,2,3,4,-1,-1,-1,-1,-1,-1,-1
9457,threepercenternation.com,http://threepercenternation.com/2017/01/trump-to-acting-us-attorney-general-yates-youre-fired/,Fake,-1,-1,4,1,1,6,2,-1,-1,1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,11,41,-1,6,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,-1,5,6,1,2,1,-1,-1,-1,-1,-1,-1,-1
9458,threepercenternation.com,http://threepercenternation.com/2017/01/celeb-snowflakes-sing-i-will-survive/,Fake,-1,-1,28,-1,-1,29,1,-1,-1,-1,7,4,-1,-1,8,5,43,-1,3,-1,3,-1,60,61,4,26,-1,-1,1,-1,23,-1,1,1,-1,-1,-1,11,24,16,9,7,8,-1,-1,-1,-1,-1,-1,-1
9459,threepercenternation.com,http://threepercenternation.com/2017/01/some-media-fall-for-fake-news-story-of-donald-trump-flashing-bedroom-light-for-fox-news-video/,Fake,-1,1,17,7,7,25,5,-1,-1,-1,11,1,1,-1,2,7,23,-1,-1,-1,2,2,68,72,1,23,-1,-1,6,-1,18,-1,-1,-1,1,-1,2,6,16,8,6,6,9,-1,-1,-1,-1,2,-1,1
9460,threepercenternation.com,http://threepercenternation.com/2017/01/trump-tells-joint-chiefs-to-come-up-with-an-ass-whooping-for-isis/,Fake,-1,-1,17,-1,-1,20,1,-1,-1,-1,5,1,-1,-1,3,2,34,-1,-1,-1,2,-1,66,52,5,19,-1,-1,-1,-1,11,-1,-1,-1,1,-1,-1,13,15,13,5,5,6,-1,-1,-1,-1,-1,-1,-1
9461,threepercenternation.com,http://threepercenternation.com/2016/09/typical-hillary-fan/,Fake,1,1,9,2,2,14,1,-1,-1,-1,8,1,-1,-1,1,3,16,-1,-1,-1,3,1,36,27,-1,11,-1,-1,2,-1,14,-1,-1,-1,1,-1,-1,7,10,7,2,3,2,-1,-1,-1,-1,-1,-1,1
9462,threepercenternation.com,http://threepercenternation.com/2015/08/maher-go-bag-a-trophy-republican/,Fake,-1,-1,12,1,1,11,5,-1,-1,-1,1,3,-1,-1,1,2,14,1,-1,-1,5,-1,33,16,1,9,-1,-1,4,-1,8,1,-1,-1,-1,-1,-1,17,6,2,4,3,7,-1,-1,-1,-1,-1,-1,-1
9463,threepercenternation.com,http://threepercenternation.com/2017/02/steve-bannon-islam-is-a-religion-of-submission/,Fake,-1,-1,28,5,5,27,2,-1,-1,-1,6,4,-1,2,5,2,28,1,-1,-1,-1,-1,82,62,4,17,-1,-1,2,-1,5,-1,-1,1,2,-1,-1,9,12,13,4,13,12,-1,-1,-1,1,-1,-1,-1
9464,threepercenternation.com,http://threepercenternation.com/2017/02/72-convicted-terrorists-came-from-the-7-countries-in-trumps-executive-order/,Fake,-1,-1,42,-1,-1,42,1,-1,-1,-1,22,5,1,-1,3,8,59,2,2,-1,6,1,125,102,5,74,-1,-1,4,-1,20,-1,2,-1,1,-1,-1,15,60,17,12,4,8,1,-1,-1,-1,-1,-1,-1
9465,threepercenternation.com,http://threepercenternation.com/2017/02/fact-2-million-hispanic-illegals-registered-to-vote/,Fake,-1,-1,76,1,1,53,1,-1,17,1,60,5,-1,-1,21,3,66,-1,1,-1,5,1,157,118,10,84,-1,-1,1,-1,32,-1,-1,-1,1,-1,1,21,55,16,21,18,14,1,-1,-1,-1,-1,-1,-1
9466,threepercenternation.com,http://threepercenternation.com/2016/12/liberal-controlled-nypd-changes-policy/,Fake,-1,-1,28,-1,-1,22,1,-1,-1,-1,3,1,-1,-1,1,5,30,1,-1,-1,1,-1,68,30,5,16,-1,-1,3,-1,12,1,-1,-1,-1,-1,-1,7,16,15,6,6,5,1,-1,-1,-1,-1,-1,-1
9467,threepercenternation.com,http://threepercenternation.com/2016/11/hillary-trusted-weiner-implicitly/,Fake,-1,-1,2,-1,-1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,9,-1,-1,-1,-1,-1,7,15,1,4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,3,4,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1
9468,threepercenternation.com,http://threepercenternation.com/2016/11/hillarys-immigrant-house-maid/,Fake,-1,-1,5,-1,-1,7,1,-1,-1,-1,-1,2,-1,-1,-1,2,4,-1,1,-1,3,-1,19,24,2,8,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,5,1,1,3,3,4,-1,-1,-1,-1,-1,-1,-1
9469,threepercenternation.com,http://threepercenternation.com/2016/11/sperm-breast-milk-and-blood/,Fake,-1,-1,4,-1,-1,13,1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,-1,1,-1,1,-1,32,16,1,7,-1,-1,3,-1,9,-1,-1,-1,-1,-1,-1,2,3,6,2,6,1,-1,-1,-1,-1,-1,-1,-1
9470,threepercenternation.com,http://threepercenternation.com/2016/11/hillarys-campaign-confirms/,Fake,-1,-1,3,-1,-1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,18,11,2,6,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,1,1,5,1,-1,3,4,-1,-1,-1,-1,-1,-1,-1
9471,threepercenternation.com,http://threepercenternation.com/2016/11/a-lot-happened-during/,Fake,-1,-1,18,1,1,26,2,-1,-1,1,10,1,-1,-1,3,3,25,-1,2,4,3,-1,50,54,5,30,-1,-1,5,-1,14,-1,-1,-1,-1,-1,-1,7,12,7,6,8,3,-1,-1,-1,-1,-1,-1,-1
9472,threepercenternation.com,http://threepercenternation.com/2016/11/woman-investigating-clinton/,Fake,-1,-1,32,2,2,27,5,-1,-1,-1,2,1,-1,1,1,2,29,-1,-1,1,5,22,82,53,1,38,-1,-1,-1,-1,31,1,-1,-1,12,-1,2,14,13,20,9,7,3,1,-1,-1,-1,-1,-1,-1
9473,threepercenternation.com,http://threepercenternation.com/2016/11/snowden-no-conspiracy/,Fake,-1,-1,6,-1,-1,7,2,-1,-1,-1,5,1,-1,-1,-1,2,11,-1,1,-1,2,-1,24,20,2,4,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,2,5,1,3,4,2,-1,-1,-1,-1,-1,-1,-1
9474,threepercenternation.com,http://threepercenternation.com/2016/11/hillary-turns-on-white-women/,Fake,-1,-1,3,-1,-1,10,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,1,-1,-1,-1,18,15,2,11,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,3,2,5,2,4,8,-1,-1,-1,1,-1,-1,-1
9475,thefreepatriot.org,http://thefreepatriot.org/united-nations-document-says-civilian-gun-confiscation-is-in-the-works-for-united-states/,Fake,-1,-1,14,3,3,27,2,-1,-1,-1,8,-1,-1,-1,1,4,35,1,-1,5,3,-1,73,38,2,32,-1,-1,1,-1,6,-1,-1,-1,1,-1,-1,3,11,4,4,12,5,-1,-1,-1,-1,-1,-1,-1
9476,thefreepatriot.org,http://thefreepatriot.org/4-people-standing-on-rural-road-hillary-panics-when-she-realizes-why/,Fake,-1,-1,19,1,1,17,2,-1,-1,-1,4,1,1,-1,1,2,29,1,1,1,4,-1,44,49,1,22,-1,-1,1,-1,18,-1,-1,2,1,-1,-1,13,13,14,4,7,12,-1,1,-1,4,-1,-1,-1
9477,threepercenternation.com,http://threepercenternation.com/2017/01/wikileaks-asks-to-publish-donald-trumps-tax-returns/,Fake,-1,-1,10,1,1,20,3,-1,1,-1,3,3,-1,-1,5,3,17,-1,-1,-1,4,1,50,51,2,20,-1,-1,3,1,12,-1,1,-1,1,-1,-1,8,13,9,6,6,6,-1,-1,-1,-1,-1,-1,-1
9478,threepercenternation.com,http://threepercenternation.com/2017/01/wikileaks-give-cnn-ultimatum/,Fake,-1,-1,56,5,5,43,6,5,-1,4,21,5,-1,2,10,4,49,-1,-1,-1,3,1,165,160,10,43,-1,-1,1,-1,19,1,-1,1,2,-1,-1,12,26,19,29,12,14,-1,-1,-1,-1,-1,-1,-1
9479,threepercenternation.com,http://threepercenternation.com/2017/01/trump-keeps-promise-dumps-tpp/,Fake,-1,-1,1,1,1,6,1,-1,-1,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,9,21,1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,6,4,-1,2,4,-1,-1,-1,-1,-1,-1,-1
9480,threepercenternation.com,http://threepercenternation.com/2016/11/un-to-free-assange/,Fake,-1,-1,30,2,2,27,4,-1,-1,-1,8,3,-1,-1,-1,5,43,1,-1,-1,6,1,87,106,1,29,-1,-1,-1,-1,28,-1,1,-1,1,-1,-1,10,25,11,18,10,8,-1,-1,-1,-1,-1,-1,-1
